,id,text,category
827,26318,"  london , dec 11 ( afp ) - sinn fein leader gerry adam chief negotiator martin mcguinness entered 10 downing street thursday historic meeting british prime minister tony blair . first republican leader visit number 10 since ira founder michael collins met david lloyd george 1921 . adam mcguinness , head sin fein political wing irish republican army , paused outside british premier 's residence score photographer record historic moment . `` we want put end suffering division , '' adam told journalist speaking alternately english gaelic . meeting possible ira , year fought force end british rule northern ireland , agreed ceasefire july . sinn fein allowed join on-going multi-party negotiation seeking peace settlement province . adam , led sinn fein path talk previously met u president bill clinton , said hoped event thursday would `` a significant step search freedom justice country . want see new era new relationship '' people britain northern ireland . adam said : `` we come small island five million people . think people reflect role britain affair century conclude marred great grief pain -- sometimes island well -- division , want see ending . '' adam said sinn fein role shared responsibility `` building new tie people britain northern ireland . '' sinn fein delegation surprised awaiting crowd reporter arriving minute early . adam said earlier going downing street conclude `` unfinished business '' irish unity . sinn fein said hope thursday 's meeting first regular visit 10. party process setting office london leader expect pay regular visit . sinn fein delegation walked slowly downing street shout , cheer jeer ringing ear crowd republican supporter opponent kept outside downing street . banner-waving protester supporter , numbering 100 altogether , carried shouting even party inside downing street . 50 supporter sinn fein carried irish tricolor flag banner calling `` freedom irish political prisoner . '' police kept yard away 30 protestant unionist right-wing national front supporter waved union jack shouted `` no surrender . '' banner said `` blair , traitor , '' `` sinn fein guilty murder '' `` ulster british . '' shortly entered no . 10 , northern ireland secretary mo mowlam , arrived join talk . rita restorick , mother one last british soldier killed ira , met adam walked 10. gave christmas card picture son message hoped sincere peace negotiation . `` my son stephen killed february 12 year hope mr adam help put end horrible killing want mother go pain suffered . '' restorick , peterborough , central england , said realised adam probably `` mouthpiece '' men killed son , said blair right invite 10 .","Pol
"
828,29551,"  washington , feb 6 ( reuters ) - president bill clinton , flanked steadfast british ally prime minister tony blair , vowed friday pursue action iraq 's weapon mass destruction `` to end . '' blair , western leader send military reinforcement gulf region back u.s. force there , told reporter talk clinton white house : `` we want diplomatic solution , must diplomatic solution based on , fully consistent with , principle set ... course prepare case diplomacy can not work . '' moscow , russian foreign minister yevgeny primakov -- one leading figure effort peaceful resolution crisis -- said clear would work . `` it proving difficult push through , '' said . u.s. defense secretary william cohen , speaking reporter first leg trip gulf , criticized member u.n. security council failing take tough enough stance iraq . `` i disappointed security council 's action date , passed resolution yet seem unwilling condemn saddam 's action say either significant material breach , '' cohen said . said amphibious ready group ( arg ) four warship 2,000 marine way gulf join three aircraft carrier 300 warplane already region . clinton said meeting blair support action iraq spread wider two country . `` i believe agreement first appears necessity push thing end , '' said . `` let clear . saddam comply unanimous international community must prepared act , are . '' clinton said military strike iraq would aimed overthrowing leader saddam hussein halting baghdad 's development biological chemical weapon . saddam blocked effort u.n. monitoring team , set 1991 gulf war , establish full extent weapon program . united nation , iraq `` categorically '' rejected key part new proposed oil-for-food plan , objecting u.n . directive good purchased distributed . according letter circulated friday , iraq indicated would pump oil distribution plan accepted united nation . iraq responding proposal secretary-general kofi annan would double amount oil baghdad could sell provide food , medicine benefit ordinary iraqi , suffering effect sanction imposed since baghdad 's august 1990 invasion kuwait . saddam signalled readiness make partial concession access u.n. arm inspector `` presidential site , '' iraq declared off-limits . britain france said thursday moved far enough .","Pol
"
829,28419,"  seoul , south korea ( reuters ) - u.s. deputy treasury secretary lawrence summer wound whirlwind asian tour friday , stressing south korea 's commitment economic reform highlighting better news troubled indonesia . summer , swept seven asian city seven day request u.s. president bill clinton , reiterated washington 's view japan boost domestic demand . speaking reporter end visit south korea , said problem asia 's fragile tiger economy affected region , individual state . sound policy one country boosted confidence elsewhere . `` i impressed fact regional problem well problem individual country , '' said . `` sound policy one country conducive confidence , benefit country well . '' summer , met south korean president kim young-sam president-elect kim dae-jung friday , said committed reform agreed international monetary fund , organized $ 60 billion rescue deal last month . `` i encouraged determination seem committed imf , '' said . `` there general recognition step called agreed imf step much korea 's economic interest seek restore confidence prosperity . '' word confidence leitmotif summer ' trip , took thailand , indonesia south korea -- three recipient $ 100 billion international aid -- well china , hong kong , malaysia singapore . bailout south korea , world 's 11th largest economy collapse currency cast doubt figure , largest package loan ever extended international community . $ 40 billion bailout indonesia rank number three , behind $ 50 billion rescue deal mexico 1995 . summer said situation indonesia stabilized somewhat since last week , rupiah currency went freefall , triggering fear country company might default debt . restoration confidence would depend indonesian government 's commitment sticking reform program agreed imf . `` i think indonesia 's effort , conjunction imf , brought degree stability lacking week ago , '' summer said . added : `` the strength government 's commitment important restoring confidence . '' indonesian president suharto agreed thursday strengthen country 's economic reform program imf , dismantling monopoly , ending subsidy changing assumption underpinning 1998-99 budget . financial market reacted warily analyst say company hit expectation sharply lower economic growth . summer also cautious word japan , remains set sluggish growth , urged tokyo promote financial stability growth led domestic demand . `` also crucial economic performance japan , successful carry-through prime minister 's commitment domestic demand led growth financial stability important , '' said .","Pol
"
830,06201,"  sao paulo , brazil ( reuter ) - least 37 people killed 200 injured tuesday explosion tore shopping mall crowded lunchtime shopper , firefighter said . powerful blast collapsed two floor restaurant section oscasco shopping plaza , middle-class suburb sao paulo . authority yet know caused explosion , firefighter scene said probably gas leak pipe beneath restaurant floor . brazilian president fernando henrique cardoso , spokesman , offered sympathy family victim said government would seek help victim . civil defense official said many victim crushed falling rubble dozen others injured flying shard glass . `` there loud noise , explosion . horrible ... ran came back , seeing dead injured , '' shopper jose luiz munoz said . mall packed teen-age shopper ahead wednesday 's lover day celebration , brazilian couple traditionally exchange gift . army conscript formed human chain around blast site prevent friend relative missing interfering rescue operation . `` my son , son , son , '' screamed one woman feared teen-age child trapped inside structure . working spotlight 300 emergency worker sifted blast site , many bare hand , search survivor . police dog also brought search rubble sign life . television image showed fireman pulling tiny baby , still alive , mountain rubble . rescue operation called briefly afternoon part structure began crack engineer feared another collapse . immediately explosion , police cordoned six city block ordered away curious onlooker allow steady flow ambulance hurry blast site . authority called doctor rush nearby hospital help attend victim , many transported helicopter site . hospital worker appealed television camera crew help reunite lost child parent showing face evening news . news program asked viewer donate blood meet growing demand aree hospital . official said expected death toll rise said rescue operation would continue night . ","Dis
"
831,10636,"  charkhi dadri , india ( reuter ) - rescue squad worked night field littered debris retrieve mangled body 350 people died world 's worst mid-air collision . first light wednesday revealed terrible scene chaos destruction also india 's worst air disaster . 10 hour earlier , saudi arabian jumbo jetliner taking new delhi incoming kazakh ilyushin il-76 freighter plane smashed height 15,000 foot . 350 people aboard two aircraft died , official believed . one point , official said three four survivor pulled mass wreckage died way hospital . eyewitness said aircraft plunged earth , 50 mile india 's capital new delhi , like twin fireball night collision . operation new delhi 's indira gandhi airport , clutch international flight leaf midnight , continued normal , airport official told reuters . stricken plane crashed six mile field containing mustard crop near village charkhi dadri , estimated population 50,000 people `` we seen nothing like before , '' said one rescue worker , white handkerchief covering face . `` it bizarre sickening . '' rescue worker battle flame recover body . late tuesday , altogether 275 body recovered , united news india reported . `` our first priority look survivor little hope , '' police official v. b. singh told reuters , stench burnt human flesh mingled smell burning rubber , chemical plastic hung crash site . saudi jumbo 's fuselage lay ground top ripped off . fireman police sprayed fuselage remains wreckage saudi arabian airliner water cannon extinguish smouldering wreckage . remnant saudi arabian flight safety book lay nearby . wreckage charred body , recognizable woman child , spread farmland . one official said effort devoted recovering dead . search yet saudi airliner 's black box flight recorder . `` we asked specifically aviation authority tamper wreckage , therefore we 're looking black box , '' official said . villager crowded around crash site 300 police cordoned area , impact opened crater 10 foot deep . villager helped police rescue worker load body tractor-driven cart take away hospital . `` i saw fireball , started following plane . heard big bang , found place , first person there , '' local policeman kanwar singh told reuters , u.s. air force pilot bringing military cargo plane land saw two fireball plunge earth 15,000 foot . `` in distance right-hand side , two fireball seemed appear ... diverging away other , '' pilot told reporter washington telephone . `` the two fireball proceeded descend hit ground became fireball ground . '' official said 312 people , including 23 crew , saudi arabian airline flight sv 763 , bound dhahran jeddah saudi arabia . passenger believed indian nepali . kazakh airline flight kza 1907 , ilyushin il-76 cargo plane , carried 28 passenger 10 crew , according transport official central asian state . flying chimkent kazakhstan new delhi . chartered company neighboring kyrgyzstan passenger aboard kyrgyz . official directorate general civil aviation said saudi airliner cleared climb 14,000 foot air traffic control new delhi , kazakh airliner descend 15,000 foot . `` radar blip aircraft disappeared 1840 hour , 40 nautical mile southwest delhi , '' one official said . indian government said would ask high court judge inquire collision , aviation official said . toll 350 make collision among world 's five worst air disaster worst involving aircraft flight . previous worst mid-air accident 1976 british trident yugoslav dc9 collided zagreb loss 176 life . world 's worst aviation disaster occurred march 27 , 1977 , boeing 747s belonging klm royal dutch airline pan american collided burst flame runway santa cruz de tenerife canary island , killing 583 644 people aboard two aircraft . ","Dis
"
832,14861,"  madrid ( reuter ) - two people killed train derailment outskirt madrid tuesday hour devastating train crash claimed life 18 passenger northern spain , official said . investigator combing twisted wreckage crash site ruled sabotage , accident -- took place 175 mile apart -- raised new question safety spain 's national rail system . authority continued grim task identifying mangled body pulled `` miguel de unamuno '' passenger train , derailed monday night northern town huarte araquil spain 's worst train disaster nearly two decade . `` some body completely destroyed , difficult identify them , '' navarre regional president miguel sanz told reporter . front page tuesday edition , spanish newspaper diario 16 summed large , one-word headline : `` catastrofe . '' relative kept overnight vigil overcome grief learn loved one among dead . `` why happen me ? '' wailed one mother loss young son . train crowded family returning home long easter holiday weekend . ninety-four 248 passenger injured crash . people trapped wreckage screamed help , rescue crew worked night scouring debris . victim . forty-nine injured remained local hospital tuesday . official spanish rail company renfe said `` excessive speed '' likely cause crash . said train approached station 85 mile per hour slowed 20 mile per hour . renfe official refused release information whereabouts condition train 's crew member . le 10 hour huarte araquil crash , train traveling barcelona malaga 54 passenger board derailed dawn changing track near azuqueca de henares , 20 mile northeast madrid . train engineer pronounced dead scene , french woman passenger died way local hospital , official said . twenty-two people injured . cause derailment investigation . television station flashed back forth two crash site , official tried calm public 's fear . `` train safest mode transportation ( despite ) dramatic event occurred le 10 hour , '' deputy prime minister francisco alvarez cascos told state radio . first accident , three four carriage train traveling barcelona irun spain 's border france tumbled track navarre province 19 mile northwest pamplona . moment sheer terror passenger struggled crawl beneath pile shattered glass , baggage broken seat . `` the people inside screaming . horrifying , '' one woman passenger told reporter . `` i thrown seat ... and luggage went flying air , '' said maribel burgui , traveling husband son . called `` great miracle '' survived . crane brought help search victim . rescue worker first leave many body alongside track draped blanket . later taken pamplona identification . medical examiner sort many body part first thought remains 19 dead . judge investigating crash reduced official death toll 18 tuesday afternoon . dead ranged age 13 64 . outside pamplona hospital , mother collapsed arm relative told 23-year-old son died derailment . `` my son ! son ! '' cried . huarte araquil derailment spain 's deadliest train crash since 1980 27 people killed province valencia . spain 's king juan carlos expressed condolence victim ' family , prime minister jose maria aznar pledged provide whatever assistance needed .","Dis
"
833,04882,"  monrovia , liberia ( reuter ) - liberia 's warring party agreed cease-fire friday , ending two week violence monrovia talk u.s. , u.n. ghanaian mediator , u.s. embassy statement said . statement said meeting krahn gunman holed inside army 's barclay training center barrack agreed `` the observance immediate cease-fire armed fighter inside btc follow complement cease-fire already declared armed fighter liberian national transitional government . '' two previous truce negotiated ghanaian team , whose country currently hold presidency economic community west african state , failed hold . statement said meeting also agreed west african peacekeeper would deploy around barrack throughout capital , foreign national trapped barrack would released . ethnic krahn fighter loyal warlord roosevelt johnson holed barrack fighting rival militia . source negotiation said fate thousand liberian civilian trapped barrack remained discussed talk would continue saturday . johnson , safe house outside barrack , attend talk . clash broke april 6 council state tried arrest johnson murder charge . heavy fighting continued around monrovia 's city center friday talk source negotiation said cease-fire message would take get fighter ground . neighboring sierra leone , u.s. military spokesman major lewis boone said friday us guam , amphibious assault ship carry helicopter , support vessel trenton portland arrived sierra leonean capital , freetown , thursday join american military rescue mission liberia . two vessel , destroyer us connolly merchant ship usn bighorn , diverted mediterranean due link guam . `` some marine deployed u.s. embassy monrovia others remain offshore , '' boone told news briefing freetown . sierra leone capital operational base u.s. military mission helicopter ferried 2,000 people monrovia since april 6 . liberia 's six-year civil war killed 150,000 people latest battle , worst city center since 1990 , accompanied unprecedented frenzy looting . earlier day , thick black smoke rose three point downtown fighter rival ethnic faction fought street street extend territory . graffiti-sprayed vehicle piled gunman raced around city . sign west african peacekeeper whose deployment ruling council state promised even cease-fire announcement . top hill , shell masonic temple , crowd watched action below . lone ecomog peacekeeper stood safety doorway . taylor kromah , home congo town suburb , summoned journalist assure council charge , sign authority street . 10,000 people taken refuge graystone compound near u.s. embassy . heavy overnight rain turned much marsh . sanitary condition precarious . first aid point run red cross treating fever , diarrhea , dysentery , bullet wound cut scrape suffered people running away shooting . `` there outbreak cholera here , main problem dysentery diarrhea , '' said dr. edet inwang , general consultant professor medicine monrovia 's jfk hospital , working volunteer camp . drug come dwindling stock medecins sans frontieres ( msf - doctor without border ) compound inwang said chlorine badly needed treat well water . home disabled group 77 center newport street , front line warring faction liberia 's embattled capital , also became temporary sanctuary civilian fugitive fighting . taylor sent twenty-five 100-pound bag rice thursday distribution displaced disabled . ","Str
"
834,04619,"  la paz , april 10 ( upi ) -- rescue worker sifted ton mud debris wednesday victim landslide buried 46 home killed least five people outskirt la paz . rescue worker said recovered five body tuesday 's collapse , 31 people still listed missing feared buried 325,000 cubic yard earth rock . landslide occurred part cotahuma mountain peak collapsed precariously built home mountain slope , leaving estimated 200 people homeless . bolivian president gonzalo sanchez de lozada visited tent city set house displaced landslide , listened weeping relative , including woman lost two young son , described disaster . `` we going help them , housing . know we 're going recover shock , pain death , '' sanchez de lozada said . sanchez de lozada blamed disaster lack oversight former city authority , allowed home built mountainside despite previous landslide 1981 .","Dis
"
835,34159,"  moscow ( reuters ) - russia 's former prime minister presidential hopeful viktor chernomyrdin said saturday felt ready succeed boris yeltsin year 2000 said still admired president despite sacked last month . `` i ready presidency regard post sitting throne tough work , '' chernomyrdin told congress centrist home russia party . chernomyrdin , 60 , served prime minister five year yeltsin suddenly dropped march 23 asked little-known sergei kiriyenko form new cabinet . kiriyenko approved post parliament friday . chernomyrdin , former gas industry bos , reiterated party 's support 35-year-old kiriyenko said would hesitate criticize new cabinet made mistake . friday vladimir ryzhkov , deputy speaker state duma lower house parliament chernomyrdin 's party , said expected several home russia member join kiriyenko 's government . chernomyrdin urged party back bid presidency . next election due july 2000 yeltsin , 67 , said seek another four-year term . yeltsin given lukewarm backing chernomyrdin since former premier announced decision contest presidency . last month said sacked chernomyrdin free prepare presidential race . yeltsin critical outgoing government 's failure tackle chronic wage pension arrears suffered million russian . message saturday 's home congress , yeltsin praised party 's commitment market reform democracy . `` your organization established influential authoritative political force ... consistently take course reform , '' yeltsin 's message said . chernomyrdin said felt grudge former bos . `` i always respected still respect boris yeltsin president man , '' told congress deputy . despite solid party base strong tie russia 's business elite , dour unexciting chernomyrdin expected face uphill struggle persuade russian voter best man succeed yeltsin . ","Pol
"
836,45788,"  kuwait city , dec 17 ( afp ) - british tornado fighter-bombers carried two air raid iraq thursday britain united state stepped operation desert fox , military official said . `` it 's rolling programme mission , '' said raf liaison officer group captain brian collins . `` all aircraft back safely kuwait . far tell mission fully successful , '' said , adding , `` we continue carry mission military objective achieved . '' said british staged two wave attack , declined give detail . bomber launched attack ali al-salem airbase 35 mile ( 56 kilometer ) iraqi border , dozen tornado gr1 attack aircraft raf 's 12 squadron 500 british troop based . asked bombing would continue moslem holy month ramadan , due start saturday-sunday , collins said : `` that 's politician decide . '' ministry defence london announced earlier fighter-bombers carried first sortie thursday returned safely base refused give information operation . prime minister tony blair told house common aircraft `` engaged action '' around 1530 gmt . ","Str
"
837,28410,"  sidi hammed , algeria , jan 15 ( afp ) - survivor sidi hammed massacre said thursday algerian government failed give gun defend themselves . made allegation britain 's ambassador algeria , francis gordon , made short visit village least 100 people massacred weekend attack . `` we asking weapon three month ; list 200 name , '' one man told diplomat , accompanied afp reporter . `` we knew danger massacre , '' said . `` the authority want anything . told u , 'you safe , risk ' . '' another survivor , whose wife killed , said tried summon security force sunday 's attack village 30 kilometer ( 20 mile ) south capital . failed come time , alleged . `` the state incapable protecting u , '' man told gordon . `` it english american come protect u . '' gordon , dressed suit tie , arrived sidi hammed without phalanx algerian police security guard normally accompany important foreigner . instead accompanied four bodyguard , kept firearm sight bag carried them . burned-out house stood reminder carnage , victim shot , throat slit case burned alive . sidi hammed massacre worst reported current wave killing -- blamed islamic extremist -- coinciding moslem holy month ramadan , began end december . president liamine zeroual 's regime put official death toll village 103 , another 70 wounded . denies higher toll published algiers newspaper put number high 428 . security service said alarm sounded `` quickly '' intervention armed resident prevented even higher toll . gordon 's visit sidi hammed coincided algeria 's acceptance thursday ministerial-level delegation european union discus killing . sidi hammed 10 kilometer ( five mile ) algiers ' main houari boumediene international airport , area known fiefdom armed islamic group . lie close mountain islamic gunman take refuge . well 60,000 people died violently algeria since 1992 military cancelled election now-banned islamic salvation front ( fis ) set win . 1,500 died since start ramadan alone , according figure published algiers newspaper . government say number 254 .","Str
"
838,45782,"  baghdad , iraq ( ap ) -- building shook part baghdad 's skyline glowed orange late thursday u.s. missile exploded second day american airstrikes iraq . least 25 people killed two round attack , iraqi official said . least dozen explosion , pall white smoke hung center iraqi capital . impact one explosion rocked government press center downtown baghdad . city hit thursday night , dawn friday lull several hour . startled iraqi motorist stomped gas noise , speeding safety . earlier , air raid siren screamed repeatedly day series nerve-jarring false alarm . iraqi health minister omed medhat mubarak said least 25 people killed 75 injured two round attack . attack came u.s. iraqi official still assessing damage first american strike hundred missile dawn thursday -- military operation aimed gut president saddam hussein 's military machine . sound explosion appeared far louder second attack since missile struck heart baghdad . washington , pentagon official said cruise missile fired deep iraq second attack , navy strike aircraft fired laser-guided bomb along iraq 's border . first explosion 9:57 p.m. ( 1:57 p.m. est ) , anti-aircraft fire unleashed tracer bullet darted air . another series strike anti-aircraft fire erupted 4 a.m. friday ( 8 p.m. est thursday ) . one missile appeared hit vicinity government 's military industrial corporation , smoke drifted sky . complex , charge iraq 's factory , heavily damaged 1991 gulf war since rebuilt . foreign reporter baghdad based press center information ministry could move around sprawling city 5 million without official escort . mubarak , health minister , said iraq 's ill-equipped hospital find hard cope growing number casualty . spoke reporter baghdad hospital damaged nearby explosion . clinton , meeting thursday morning oval office top military foreign policy adviser , expressed regret `` unintended casualty . '' resident baghdad lined gas station thursday stock fuel -- one indication thought u.s. airstrikes coming . many people went normal routine -- government worker showed office child went school -- gave show defiance . `` where clinton ? wish could get hand him , '' salam mohammed , 34 , mumbled bed baghdad 's al-yarmouk hospital bed , face bandaged body trembling . saddam visited targeted site thursday , including house daughter hala , baghdad radio reported . hala , youngest three daughter , safe , house demolished , said . `` it targeted destroyed evil enemy latest aggression , '' radio said . house complex building house several saddam 's relative . saddam taunted united state britain radio address , saying coward fighting `` face face . '' least one missile fell near saddam 's biggest palace baghdad first attack . whereabouts known time . russian president boris yeltsin denounced attack thursday called immediate end bombing . russian prime minister yevgeny primakov gave vice president al gore earful criticism telephone call russia later pulled ambassador washington protest . nonetheless , u.s. official said airstrikes would go four day . washington , gen. henry h. shelton , chairman joint chief staff , said headquarters iraq 's special force military intelligence leveled sea-launched tomahawk cruise missile . clinton said ordered `` operation desert fox '' prevent iraq building chemical , biological nuclear weapon prohibited u.n. resolution 1990 invasion kuwait . britain 's prime minister tony blair told lawmaker british tornado jet , designed primarily low-level bombing mission , went action first time thursday afternoon . `` i doubt action fully justified now , '' blair told house common london . added clinton : `` not first time , shown courage right thing , full support . '' al-sahhaf , iraqi foreign minister , accused nation lying claiming report u.n. chief weapon inspector richard butler proved iraq cooperated search weapon mass destruction . said inspection team carried visit 427 site since last standoff weapon inspection mid-november five case non-cooperation . inspector must certify iraq eliminated weapon mass destruction u.n. security council lift damaging trade sanction imposed iraq . al-sahhaf said five site caused trouble justify `` a dangerous crime people iraq . '' also listed example target struck first attack , including factory headquarters security police military intelligence . minister said instead calling campaign `` operation desert fox , '' ally named `` operation villain arabian desert . '' thursday morning attack , u.s. warship fired 200 tomahawk cruise missile , navy ea-6b attack plane struck iraqi air defense radar , pentagon official said . 24,100 u.s. troop , 22 warship , 210 aircraft aircraft carrier us enterprise gulf coast southern iraq . force bolstered 15 b-52 heavy bomber .","Str
"
839,28516,"  paris , jan 17 ( afp ) - thousand french jobless left-wing militant demonstrated across country saturday bigger benefit swelling protest sapped popularity prime minister lionel jospin rocked government . thousand people marched peacefully central paris , organiser putting number 20,000 police setting figure 9,500 . however , police scuffled crowd around 300 jobless demonstrator outside ecole normale superieure , france 's administrative elite trained , heart university district , latin quarter . police said demonstrator threw molotov cocktail them , reported injury . witness later reported one protestor slightly injured neck scuffle police . hundred protestors turned provincial city . spite hint socialist government might give demand raise unemployment benefit , jobless went ahead `` day action '' campaign threatened split ruling coalition . jobless activist group led paris march , chanting : `` up joblessness , '' `` he sow poverty reaps anger . '' turnout bigger first day protest action last tuesday 10,000 people went march . left-winger ruling socialist party communist green , jospin 's partner government coalition , also took part along student militant pro-communist cgt trade union . marcher walked classic protest route via place bastille place de la nation east capital . diner fashionable montparnasse restaurant la coupole central paris nonplussed late sunday 30 jobless protestors marched demonstration staged impromptu sit-in . southern port marseille , 1,000 people demonstrated , also calling cut work-week 35 hour 39 . government policy way creating job , fiercely opposed employer . lyon , eastern france , jobless joined demonstration conference far-right national front joined striker mcdonald 's restaurant show soliarity . jobless , complain hand-outs enough live on , continued occupy dole office public building saturday although government many cleared riot police . friday group unemployed moved elite political science institute paris fresh bid win student support five-week-old protest . public opinion survey meanwhile showed 70 percent french backing protest jospin 's popularity sliding several point hover around 51 percent . commentator wondering whether seven-month honeymoon may coming end lost touch . campaign jobless worst crisis faced , test unity socialist-led coalition pledge ease france 's high 12.4 percent unemployment . communist green , junior partner jospin 's coalition , voiced support saturday 's protest . communist leader robert hue called friday `` substantial increase '' benefit said situation `` a heart-rending social emergency . '' said confident jospin would listen campaigner predicted `` thing move . '' bid placate protestors , jospin aide said government ready consider across-the-board increase welfare payment jobless needy 1999 could meet demand immediate hike funding . aide said government official , marie-therese join-lambert , appointed premier last week ass plight jobless , `` notably studying rise minimum social welfare . '' appointed premier offered billion-franc ( 167-million-dollar ) emergency fund , failed appease protestors . across-the-board hike welfare payment would cost 60 billion franc ( one billion dollar ) jospin little elbow room strict budgetary discipline ahead next year 's launch single european currency . meanwhile , poll published saturday 's le point weekly said 70 percent french people believed unemployed justified continuing campaign better benefit . 54 percent said unhappy government 's handling conflict . jospin whose approval rating remained unusually high french premier since took office last june , saw drop six point 51 percent , according le point . 500,000 long-term jobless live benefit 400 550 dollar month -- poverty line -- subsidy state handed unemployment benefit cut around two year .","Str
"
840,17436,"  petrosani , romania , june 19 ( reuter ) - striking coal miner demanded talk government western romanian stronghold thursday warned patience wearing thin . riot police blocked road outside petrosani keep jiu valley miner , country 's militant , advancing capital twice early 1990s , smashing public building beating liberal . president emil constantinescu , facing biggest challenge since defeating ex-communist last year 's election , summoned minister unionist find solution . earlier day miner gave plan move bucharest , 400 km ( 250 mile ) east , press 45 percent pay increase . 90-minute march petrosani 's drab street , miner cried `` bucharest , bucharest ! '' also shouted name miron cosma , jiu valley union bos trial accused leading riot bucharest led fall romania 's first post-communist government september 1991 . statement strike committee town repeated demand said : `` we warn charge imminent threat situation could get control . '' constantinescu 's office said urged top economic minister produce plan restructure romania 's loss-making coal industry develop jiu valley . due meet top labour leader friday . miner ' leader insisting negotiation take place petrosani , government minister said talk held away threat violent demonstration . preliminary pay settlement reached week talk bucharest torn trade union negotiator face rank-and-file anger term . prime minister victor ciorbea 's centrist government say miner receive equivalent 15 percent pay rise tax cut come effect august . miner earn nearly twice average romanian wage , equivalent $ 80 month , still communist-era benefit like bonus , cheap electricity rent . many say live work intolerable condition . many deeply suspicious government 's programme , backed western lending institution , close oversized loss-making industry . fear privatisation would kill mining industry . labour union throughout mining industry scheduled meeting friday outside jiu valley . jiu valley 's 45,000 miner joined time week-old strike miner region . support trade union nominal . romania 's centrist , opposition first seven year fall communism , blamed 1991 riot bucharest then-president ion iliescu , said summoned jiu valley miner capital crush anti-government protest . altogether seven people killed . iliescu re-election weekend head leftist party social democracy party , defeated poll last november , split call moderate drastic shake-up .","Str
"
841,46123,"  phnom penh , dec 26 ( afp ) - top ideologue cambodia 's genocidal khmer rouge , nuon chea , nominal leader khieu samphan given jungle-bound rebel life join government , official announced saturday . discussion prime minister hun sen pair split ta mok , brutal military chief group , friday moved western town former rebel stronghold pailin , according deputy cabinet chief muth khieu deputy chief staff meas sophea . senior government source , requesting anonymity , told afp pair due visit capital tuesday . however , official refused reveal detail deal struck phnom penh . series hand-written letter hun sen -- obtained afp early saturday -- nuon chea khieu samphan asked allowed defect `` strengthen peace stability , national reconciliation development cambodia . '' along ta mok , nuon chea khieu samphan played leading role late supremo pol pot khmer rouge 's 1975-1979 regime , many two million cambodian died . two likely stand trial proposed international tribunal khmer rouge crime humanity , awaiting go-ahead united nation secretary general kofi annan . return pledge allegiance , unlikely face criminal proceeding inside cambodia . nuon chea wrote : `` i respect recognise constitution cambodia , respect recognise royal government cambodia hun sen prime minister support political platform government , support supreme role king . `` that wish royal government give concession permit request return society live normal citizen , '' 71-year-old added bid end fugitive jungle life . khieu samphan 's three-page letter came christmas day telephone conversation hun sen , requested premier pas defection request king norodom sihanouk . `` a told excellency ( the ) telephone , request return live simple citizen , '' khieu samphan , 67 , wrote . written response hun sen -- one-time khmer rouge field commander -- welcomed pair government fold , said determination action shown `` great willingness end war , find peace reconciliation end national division . '' ailing king sihanouk , briefly head state pol pot currently undergoing medical treatment china , given stamp approval defection , official added . nothing revealed exact whereabouts ta mok , khmer rouge leader still large believed isolated bodyguard along thai-cambodian border . pailin defecting duo join ieng sary , group 's former number three pol pot 's foreign minister switched side 1996 , step set motion disintegration khmer rouge process split , defection military defeat . december 5 last group 's main guerrilla force defected government rank . much phnom penh 's control isolated west north country depends former khmer rouge support , coalition government military permeated official victim group part cambodia 's attempt national reconciliation . khmer rouge 's brutal implementation agrarian collectivism transformed cambodia vast killing field , wiping two million people torture , execution , overwork starvation . ultra-maoist group led pol pot , died jungle camp april , driven power vietnam invaded cambodia late 1978. none leader yet brought justice . ","Pol
"
842,15950,"  mexico city ( reuter ) - u.s. president bill clinton monday pledged iron difference mexico drug smuggling illegal immigration hour first official trip sensitive southern neighbor . interview mexican television network , clinton rehearsed answer difficult question likely face visit wednesday . clinton promised address mexico 's concern drug war immigration , recently soured traditionally delicate relation country . `` there awful lot progress , ( but ) continuing problem challenge need face together , '' clinton said washington . pressing mexico continue crackdown multi-billion dollar flow drug border , acknowledged insatiable u.s. demand narcotic created problem difficult mexico solve . `` in short-term biggest threat mexico increased amount attention given narco-traffickers . much money , much power , much capacity violence . american frankly pay much money every year drug , put ... unbelievable pressure mexico institution fabric society itself , '' said . clinton promised review controversial process `` certifying '' country united state perceives ally war drug , slapping sanction fail make grade . mexico recently certified united state despite string drug scandal , process attention raised angered mexico , lashed saw u.s . interference internal affair . `` on drug issue , lot people maybe feel sometimes making comment impinge ( mexico 's ) sovereignty ... me , drug issue problem united state beating mexico ... must handle together get that , think optimistic this , '' clinton said . clinton also said would push congress reform recent law aimed cracking illegal immigration . law seen mexico racist measure curtailed illegal immigrant ' right stepped security border . law , took effect april 1 , fuelled fear million mexican work legally illegally united state would deported en masse , although u.s. official played possibility . `` there provision bill think unintended harsh consequence , working congress somehow alter that , '' said . clinton said two nation ' shared border long , united state needed , long term , balance immigration policy economic partnership made possible mexican make living country . `` the truth need balanced policy reason immigration flow , '' said , adding referring flow mexico united state . `` we balance economic growth better 21st century want reduce flow immigration , '' said . clinton praised mexico handling recent economic crisis said proud united state helping mexico recover 1994 peso crash $ 13.5 billion loan .","Pol
"
